key,item,english,translation,notes
ui_https_1a66279,,https://…,https://…,
ui_https_example_ui_nabu_casa_4d97501,,https://example.ui.nabu.casa,https://voorbeeld.ui.nabu.casa,
ui_humidifiers_aa38e2a,,Humidifiers,Luchtbevochtigers,
ui_humidifiers_are_found_automatically_from_the_humidifier_do_0717429,,Humidifiers are found automatically from the humidifier domain; add extra entities here if any are missing.,Luchtbevochtigers worden automatisch gevonden vanuit het luchtbevochtigerdomein; voeg hier extra entiteiten toe als deze ontbreken.,
ui_humidifying_5d5f6c5,,Humidifying,Aan het bevochtigen,
ui_humidity_65adb9c,,Humidity,Luchtvochtigheid,
ui_humidity_control_devices_c7e4846,,Humidity control devices,Apparaten voor vochtregulering,
ui_humidity_sensor_graphed_in_activity_5b792e1,,Humidity sensor (graphed in Activity),Vochtigheidssensor (grafiek in Activiteit),
ui_icon_716f63b,,Icon,Pictogram,
ui_icon_animation_5b1faae,,Icon animation,Pictogramanimatie,
ui_icon_animations_and_effects_db0dea4,,Icon animations and effects,Pictogramanimaties en effecten,
ui_icon_eeaa97d,,Icon: %1$s,Pictogram: %1$s,app fills in %1$s — keep them
ui_icon_feedback_180b871,,Icon & feedback,Pictogram en feedback,
ui_icons_edb8f6c,,Icons,Pictogrammen,
ui_identity_7e5a975,,Identity,Naam en pictogram,
ui_identity_and_connection_bee53f8,,Identity and connection,Identiteit en verbinding,
ui_identity_presentation_indicators_and_maintenance_d46fbf4,,"Identity, presentation, indicators, and maintenance","Identiteit, presentatie, indicatoren en onderhoud",
ui_idle_cc1ebdd,,Idle,Inactief,
ui_image_50e19fd,,Image,Afbeelding,
ui_image_style_size_shape_and_background_40c17b6,,"Image style, size, shape, and background","Afbeeldingsstijl, grootte, vorm en achtergrond",
ui_image_url_or_path_ddd8d74,,Image URL or path,Afbeeldings-URL of pad,
ui_import_d6fbc9d,,Import,Importeren,
ui_import_entities_that_have_not_been_edited_or_remove_6edde59,,"Import entities that have not been edited, or remove all climate edits and import from scratch.","Importeer entiteiten die niet zijn bewerkt, of verwijder alle klimaatbewerkingen en importeer helemaal opnieuw.",
ui_import_entities_that_have_not_been_edited_or_remove_9851b28,,"Import entities that have not been edited, or remove all security edits and import from scratch.","Importeer entiteiten die niet zijn bewerkt, of verwijder alle beveiligingsbewerkingen en importeer helemaal opnieuw.",
ui_import_from_family_f9eb88d,,Import from family,Importeren uit familie,
ui_import_only_rooms_and_entities_that_have_not_been_478d449,,"Import only rooms and entities that have not been edited, or remove all edited rooms and floors and import everything from scratch.","Importeer alleen kamers en entiteiten die niet zijn bewerkt, of verwijder alle bewerkte kamers en verdiepingen en importeer alles helemaal opnieuw.",
ui_import_only_rooms_that_have_not_been_edited_or_d59bee5,,"Import only rooms that have not been edited, or rebuild everything. Rebuilding removes all edited rooms and floors before importing them from scratch.","Importeer alleen kamers die nog niet zijn bewerkt, of bouw alles opnieuw op. Bij het opnieuw opbouwen worden alle bewerkte kamers en verdiepingen verwijderd voordat ze helemaal opnieuw worden geïmporteerd.",
ui_import_sensors_with_device_class_battery_and_unit_of_dfaced9,,Import sensors with device_class battery and unit_of_measurement %.,Importeer sensoren met device_class batterij en unit_of_measurement %.,
ui_import_settings_that_have_not_been_edited_or_remove_2fc3850,,"Import settings that have not been edited, or remove all energy edits and import from scratch.","Importeer instellingen die niet zijn bewerkt, of verwijder alle energiebewerkingen en importeer helemaal opnieuw.",
ui_import_unedited_4a58143,,Import unedited,Onbewerkt importeren,
ui_imported_stacks_cannot_be_removed_in_auto_mode_hide_608f9ed,,"Imported stacks cannot be removed in auto mode. Hide the stack instead, or take over / switch to manual mode to delete it permanently.","Geïmporteerde stapels kunnen in de automatische modus niet worden verwijderd. Verberg in plaats daarvan de stapel, of neem het over/schakel over naar de handmatige modus om deze permanent te verwijderen.",
ui_importing_820599d,,Importing…,Importeren…,
ui_importing_areas_and_entities_from_home_assistant_0e50b82,,Importing areas and entities from Home Assistant…,Gebieden en entiteiten importeren vanuit Home Assistant…,don't translate Home Assistant
ui_incoming_outgoing_1815915,,%1$s incoming · %2$s outgoing%3$s,%1$s inkomend · %2$s uitgaand%3$s,app fills in %1$s %2$s %3$s — keep them
ui_incoming_outgoing_49b9c0b,,%1$s incoming · %2$s outgoing,%1$s inkomend · %2$s uitgaand,app fills in %1$s %2$s — keep them
ui_incorrect_pin_2de1d18,,Incorrect PIN,Onjuiste pincode,
ui_increase_5a7fecf,,Increase,Verhogen,
ui_individual_water_usage_21dd78c,,Individual water usage,Waterverbruik per apparaat,
ui_individual_widgets_ff1526f,,Individual widgets,Individuele widgets,
ui_indoor_average_53abf03,,INDOOR AVERAGE,BINNENGEMIDDELD,
ui_indoor_comfort_7060319,,Indoor comfort,Binnencomfort,
ui_instance_name_e98a2eb,,Instance name,Instantienaam,
ui_interactions_0b3583e,,Interactions,Interacties,
ui_internal_url_acab9b2,,Internal URL,Interne URL,
ui_interval_seconds_eaeeb46,,Interval seconds,Interval seconden,
ui_is_c24d775,, is,is,keep the space at the start/end
ui_item_corner_roundness_5032003,,Item corner roundness,Ronding van de hoeken van het artikel,
ui_items_cabff0b,,%1$s items,%1$s artikelen,app fills in %1$s — keep them
ui_k_df46805,,%1$sK,%1$sK,app fills in %1$s — keep them
ui_keep_existing_edits_or_remove_all_battery_edits_and_acc0236,,"Keep existing edits, or remove all battery edits and import from scratch.","Behoud bestaande bewerkingen, of verwijder alle batterijbewerkingen en importeer helemaal opnieuw.",
ui_keep_only_the_title_right_header_pill_and_back_7777651,,"Keep only the title, right header pill, and back button when a page has one.","Behoud alleen de titel, de rechterkopbal en de Terug-knop als een pagina er een heeft.",
ui_keeps_a_connection_to_home_assistant_for_instant_notificat_ecaee7d,,Keeps a connection to Home Assistant for instant notifications,Houdt een verbinding met Home Assistant voor directe meldingen,don't translate Home Assistant
ui_keeps_presence_detection_and_zone_automations_working_andr_c48598a,,Keeps presence detection and zone automations working. Android should show ‘Allow all the time’.,Zorgt ervoor dat aanwezigheidsdetectie en zone-automatiseringen blijven werken. Android zou 'Altijd toestaan' moeten weergeven.,
ui_keeps_your_device_location_updated_in_home_assistant_e295875,,Keeps your device location updated in Home Assistant,Houdt de locatie van je apparaat bijgewerkt in Home Assistant,don't translate Home Assistant
ui_km_h_ede7178,,%1$s km/h,%1$s km/u,app fills in %1$s — keep them
ui_languages_and_frameworks_used_by_the_android_app_fb4ac97,,Languages and frameworks used by the Android app,Talen en raamwerken die door de Android-app worden gebruikt,
ui_last_backup_05509f8,,Last backup %1$s,Laatste back-up %1$s,app fills in %1$s — keep them
ui_last_h_3faaee1,,Last %1$sh,Laatste %1$su,app fills in %1$s — keep them
ui_last_run_b27f32a,,Last run %1$s,Laatste run %1$s,app fills in %1$s — keep them
ui_layout_972ad8d,,Layout,Indeling,
ui_leave_a_tip_5f90f10,,Leave a tip,Laat een fooi achter,
ui_leave_empty_to_use_the_home_assistant_name_f769e92,,Leave empty to use the Home Assistant name,Laat dit leeg om de Home Assistant-naam te gebruiken,don't translate Home Assistant
ui_leave_this_empty_for_local_only_access_add_an_cc6bf85,,Leave this empty for local-only access. Add an external or Nabu Casa URL to use HKI 7 away from home.,Laat dit leeg voor alleen lokale toegang. Voeg een externe of Nabu Casa-URL toe om HKI 7 buitenshuis te gebruiken.,"don't translate Nabu Casa, HKI 7"
ui_left_8ae1c34,,Left,Links,
ui_left_side_overflows_right_fc8533c,,Left side overflows right,De linkerkant loopt over naar rechts,
ui_less_526cb74,,Less,Minder,
ui_let_hki_7_create_the_first_version_for_you_dc36439,,Let HKI 7 create the first version for you.,Laat HKI 7 de eerste versie voor je maken.,don't translate HKI 7
ui_let_this_person_enter_edit_mode_667df39,,Let this person enter edit mode,Laat deze persoon naar de bewerkingsmodus gaan,
ui_level_7c7f5d0,,Level,Niveau,
ui_level_unavailable_a442183,,Level unavailable,Niveau niet beschikbaar,
ui_license_3229609,,License,Licentie,
ui_light_is_turned_off_ebc0cf1,,Light is turned off,Het licht is uitgeschakeld,
ui_lines_c6fd387,,Lines,Lijnen,
ui_link_a_device_to_auto_fill_the_humidifier_s_6f65010,,"Link a device to auto-fill the humidifier's helper entities, or set them by hand","Koppel een apparaat om de hulpentiteiten van de luchtbevochtiger automatisch te vullen, of stel ze handmatig in",
ui_link_a_speed_control_197d75a,,Link a speed control,Koppel een snelheidsregelaar,
ui_linked_speed_control_optional_95fd680,,Linked speed control (optional),Gekoppelde snelheidsregeling (optioneel),
ui_live_65c821a,,Live,Live,
ui_live_6990f01,,LIVE,LIVE,
ui_live_indicators_11ef687,,Live indicators,Live-indicatoren,
ui_live_power_sensors_imported_from_home_assistant_s_configur_1b926f2,,Live power sensors imported from Home Assistant's configured Energy devices.,Live-stroomsensoren geïmporteerd uit de geconfigureerde Energy-apparaten van Home Assistant.,don't translate Home Assistant
ui_loading_actions_260b0c0,,Loading actions…,Acties laden…,
ui_loading_actions_877bfd9,,Loading actions...,Acties laden...,
ui_loading_camera_50a8065,,Loading camera…,Camera laden…,
ui_loading_device_a3fda88,,Loading device...,Apparaat laden...,
ui_local_file_576d5ac,,Local file,Lokaal bestand,
ui_local_network_optional_42aba01,,Local network (optional),Lokaal netwerk (optioneel),
ui_local_only_05ed059,,Local Only,Alleen lokaal,
ui_locating_e46bab0,,Locating…,Lokaliseren…,
ui_location_access_3b68001,,Location access,Toegang tot locatie,
ui_location_d219c68,,Location,Locatie,
ui_location_unavailable_3a57dda,,Location Unavailable,Locatie niet beschikbaar,
ui_lock_c37eb4c,,LOCK,SLOT,
ui_locked_a798882,,Locked,Vergrendeld,
ui_locks_the_screen_to_its_highest_refresh_rate_while_585256f,,Locks the screen to its highest refresh rate while the app is open (uses more battery).,Vergrendelt het scherm op de hoogste vernieuwingsfrequentie terwijl de app geopend is (gebruikt meer batterij).,
ui_log_in_again_1ee6e18,,Log in again,Opnieuw inloggen,
ui_logging_in_again_keeps_your_dashboard_and_settings_9a8ed6f,,Logging in again keeps your dashboard and settings.,"Als je opnieuw inlogt, blijven je dashboard en instellingen behouden.",
ui_logo_url_or_ha_local_path_optional_e795f06,,Logo URL or HA/local path (optional),Logo-URL of HA/lokaal pad (optioneel),
ui_logout_keep_config_32a0cfb,,Logout (Keep Config),Uitloggen (Config behouden),
ui_low_a124947,,Low,Laag,
ui_low_ba7cae2,,%1$s low,%1$s laag,app fills in %1$s — keep them
ui_low_batteries_41d22d9,,%1$s low batteries,%1$s batterijen bijna leeg,app fills in %1$s — keep them
ui_low_plan_a_replacement_34435da,,Low — plan a replacement,Laag: plan een vervanging,
ui_low_threshold_1ecfd8b,,Low threshold (%),Lage drempel (%),
ui_lunar_phase_301b75e,,Lunar phase,Maanfase,
ui_mail_92379cb,,Mail,Post,
ui_maintenance_94de303,,Maintenance,Onderhoud,
ui_manage_items_d854c4b,,Manage items,Beheer artikelen,
ui_manage_order_411f2d9,,Manage order,Bestelling beheren,
ui_managed_by_an_admin_805ae65,,Managed by an admin,Beheerd door een beheerder,
ui_manual_configuration_only_selected_entities_and_devices_ar_10e150b,,Manual configuration: only selected entities and devices are shown.,Handmatige configuratie: alleen geselecteerde entiteiten en apparaten worden weergegeven.,
ui_map_ab478f3,,Map,Kaart,
ui_map_c5cc79f,,Map: %1$s,Kaart: %1$s,app fills in %1$s — keep them
ui_map_camera_for_dialog_2bc4344,,Map camera (for dialog),Kaartcamera (voor dialoog),
ui_map_status_sensors_and_control_bindings_8cc2dbd,,"Map, status sensors, and control bindings","Kaart-, statussensoren en besturingsbindingen",
ui_map_unavailable_0ccd149,,Map unavailable,Kaart niet beschikbaar,
ui_markdown_23e67fc,,Markdown,Markdown,
ui_matching_entities_are_added_automatically_by_home_assistan_07ebdac,,Matching entities are added automatically by Home Assistant device class. Add any missing or custom entities here.,Overeenkomende entiteiten worden automatisch toegevoegd per Home Assistant-apparaatklasse. Voeg hier eventuele ontbrekende of aangepaste entiteiten toe.,don't translate Home Assistant
ui_media_0c77aee,,Media,Media,
ui_media_browsing_isn_t_available_for_this_player_e068417,,Media browsing isn't available for this player.,Media browsen is niet beschikbaar voor deze speler.,
ui_media_library_b9c5845,,Media library,Mediabibliotheek,
ui_media_players_a4b8cf2,,Media players,Mediaspelers,
ui_media_players_ec25525,,Media Players,Mediaspelers,
ui_messages_safety_and_portability_ee58dfe,,"Messages, safety, and portability","Berichten, veiligheid en draagbaarheid",
ui_messages_sent_to_this_device_via_home_assistant_s_87e4a32,,Messages sent to this device via\nHome Assistant's notify service appear here.,Berichten verzonden naar dit apparaat via\nDe meldingsservice van Home Assistant wordt hier weergegeven.,don't translate Home Assistant; \n = line break
ui_meteorological_tap_or_swipe_3f3d67e,,Meteorological · tap or swipe,Meteorologisch · tik of veeg,
ui_meter_readings_a3c12c4,,Meter readings,Meterstanden,
ui_mixed_climate_5d22eb9,,Mixed climate,Gemengd klimaat,
ui_mm_ce9b88b,,%1$s mm,%1$s mm,app fills in %1$s — keep them
ui_mmm_d_9367bcf,,"%1$s, MMM d","%1$s, MMM d",app fills in %1$s — keep them
ui_mode_a7b93d2,,Mode,Modus,
ui_modes_6fc3ca8,,MODES,MODI,
ui_modes_79f5b22,,Modes,Modi,
ui_monitoring_a814345,,Monitoring,Bewaking,
ui_moon_846b902,,Moon,Maan,
ui_move_down_260ff8a,,Move down,Ga naar beneden,
ui_move_up_b4f57cd,,Move up,Ga omhoog,
ui_mozilla_public_license_2_0_mpl_2_0_4ec8335,,Mozilla Public License 2.0 (MPL-2.0),Mozilla Publieke Licentie 2.0 (MPL-2.0),
ui_multiple_climate_values_are_averaged_separate_sensor_value_cfccbf4,,Multiple climate values are averaged. Separate sensor values are averaged only when no climate source is selected.,Er wordt een gemiddelde van meerdere klimaatwaarden berekend. Afzonderlijke sensorwaarden worden alleen gemiddeld als er geen klimaatbron is geselecteerd.,
ui_mywifi_mywifi_5g_2a163c1,,"MyWiFi, MyWiFi-5G","MijnWiFi, MijnWiFi-5G",
ui_n_b51a607,,N,N,
ui_name_709a232,,Name,Naam,
ui_name_a_z_257c1c4,,Name A-Z,Naam A-Z,
ui_name_and_icon_shown_above_this_container_9076bde,,Name and icon shown above this container,Naam en pictogram weergegeven boven deze container,
ui_name_and_icon_shown_above_this_floor_3755eda,,Name and icon shown above this floor,Naam en pictogram boven deze verdieping,
ui_name_and_icon_used_throughout_the_app_bed8e83,,Name and icon used throughout the app,Naam en pictogram gebruikt in de hele app,
ui_name_optional_9c9f03a,,Name (optional),Naam (optioneel),
ui_name_subtitle_and_navigation_icon_3f2e8c4,,"Name, subtitle, and navigation icon","Naam, subtitel en navigatiepictogram",
ui_name_this_device_4d603e2,,Name this device,Geef dit apparaat een naam,
ui_name_width_and_icon_a4d694b,,"Name, width, and icon","Naam, breedte en pictogram",
ui_name_z_a_daabfb6,,Name Z-A,Naam Z-A,
ui_native_home_assistant_automations_always_in_sync_ae8941e,,"Native Home Assistant automations, always in sync","Native Home Assistant-automatiseringen, altijd gesynchroniseerd",don't translate Home Assistant
ui_navigation_bar_e90e3de,,Navigation Bar,Navigatiebalk,
ui_network_routes_for_1d18efd,,Network routes for %1$s,Netwerkroutes voor %1$s,app fills in %1$s — keep them
ui_never_sent_to_the_developer_or_to_any_third_f0479e9,,"never sent to the developer or to any third party, and you can turn this ",nooit naar de ontwikkelaar of derden verzonden. Je kunt dit ,keep the space at the start/end
ui_never_triggered_c91b347,,Never triggered,Nooit geactiveerd,
ui_new_dashboard_4d3c071,,New Dashboard,Nieuw dashboard,
ui_new_floor_1389094,,New floor,Nieuwe verdieping,
ui_new_flow_d4cef94,,New flow,Nieuwe flow,
ui_next_camera_14994be,,Next camera,Volgende camera,
ui_no_active_parcels_or_mail_6c9d49c,,No active parcels or mail.,Geen actieve pakketten of post.,
ui_no_activity_in_this_period_5cb3978,,No activity in this period,Geen activiteit in deze periode,
