key,item,english,translation,notes
ui_no_archived_notifications_ed5604b,,No archived notifications,Ei arkistoituja ilmoituksia,
ui_no_battery_entities_found_turn_off_battery_filtering_to_dfbc403,,No Battery+ entities found. Turn off Battery+ filtering to show all battery sensors.,"Battery+ -kohteita ei löytynyt. Poista Battery+-suodatus käytöstä, jotta kaikki akkutunnistimet näkyvät.",
ui_no_battery_sensors_found_7cc0962,,No battery sensors found.,Akkuantureita ei löytynyt.,
ui_no_camera_selected_717ad35,,No camera selected,Kameraa ei ole valittu,
ui_no_carbon_intensity_sensor_found_on_this_device_140bf09,,No carbon intensity sensor found on this device,Tästä laitteesta ei löytynyt hiili-intensiteettisensoria,
ui_no_cards_yet_open_the_stack_settings_to_pick_021dada,,No cards yet — open the stack settings to pick energy cards.,Ei vielä kortteja – avaa pinoasetukset valitaksesi energiakortteja.,
ui_no_cards_yet_open_the_stack_settings_to_pick_ca8008f,,No cards yet — open the stack settings to pick climate cards.,Ei vielä kortteja – valitse ilmastokortit avaamalla pinon asetukset.,
ui_no_climate_data_37d45e0,,No climate data,Ei ilmastotietoja,
ui_no_climate_devices_found_thermostats_and_ac_units_from_2e47541,,No climate devices found. Thermostats and AC units from Home Assistant appear here automatically.,Ilmastointilaitteita ei löytynyt. Home Assistantin termostaatit ja vaihtovirtayksiköt näkyvät täällä automaattisesti.,don't translate Home Assistant
ui_no_collections_in_the_next_7_days_6d48bf4,,No collections in the next 7 days.,Ei kokoelmia seuraavan 7 päivän aikana.,
ui_no_conditions_this_flow_always_continues_c95e76f,,No conditions — this flow always continues,Ei ehtoja – tämä virtaus jatkuu aina,
ui_no_dashboards_have_been_shared_with_you_yet_ask_38b2c0d,,"No dashboards have been shared with you yet. Ask an admin to share one, or pick another option above.",Sinun kanssasi ei ole vielä jaettu hallintapaneeleja. Pyydä järjestelmänvalvojaa jakamaan sellainen tai valitse toinen vaihtoehto yllä.,
ui_no_dashboards_have_been_shared_with_you_yet_ask_877080a,,No dashboards have been shared with you yet. Ask an admin to share one.,Sinun kanssasi ei ole vielä jaettu hallintapaneeleja. Pyydä järjestelmänvalvojaa jakamaan sellainen.,
ui_no_data_d802d23,,No data,Ei dataa,
ui_no_door_sensor_f6b60c8,,No door sensor,Ei ovianturia,
ui_no_energy_sensors_found_eeecdec,,No energy sensors found.,Energiaantureita ei löytynyt.,
ui_no_events_e339ba7,,No events,Ei tapahtumia,
ui_no_fans_found_fan_entities_from_home_assistant_appear_279dab7,,No fans found. Fan entities from Home Assistant appear here automatically.,Faneja ei löytynyt. Home Assistantin fanikokonaisuudet näkyvät täällä automaattisesti.,don't translate Home Assistant
ui_no_forecast_available_ed48809,,No forecast available,Ennustetta ei ole saatavilla,
ui_no_graphs_yet_open_the_stack_settings_to_add_87f742f,,No graphs yet — open the stack settings to add sensor graphs.,Ei vielä kaavioita – avaa pinoasetukset lisätäksesi anturikaavioita.,
ui_no_heading_162947f,,No heading,Ei otsikkoa,
ui_no_hourly_forecast_available_9ef5a5f,,No hourly forecast available,Tuntikohtaista ennustetta ei ole saatavilla,
ui_no_humidifiers_found_humidifier_entities_from_home_assista_eeadbd7,,No humidifiers found. Humidifier entities from Home Assistant appear here automatically; extras can be added in Climate Settings.,Ilmankostuttimia ei löytynyt. Home Assistantin ilmankostuttimet näkyvät tässä automaattisesti; lisävarusteita voi lisätä Ilmastoasetuksiin.,don't translate Home Assistant
ui_no_individual_water_devices_configured_d0060ba,,No individual water devices configured.,Yksittäisiä vesilaitteita ei ole määritetty.,
ui_no_letter_image_available_eeb42c0,,No letter image available,Kirjainkuvaa ei ole saatavilla,
ui_no_map_camera_configured_d72057b,,No map camera\nconfigured,Ei karttakameraa\nmääritetty,\n = line break
ui_no_map_camera_set_configure_in_button_settings_b54466c,,No map camera set.\nConfigure in button settings.,Ei karttakameraa.\nMääritä painikeasetuksissa.,\n = line break
ui_no_matches_cd0af6c,,No matches,Ei osumia,
ui_no_matching_automations_4489522,,No matching automations,Ei vastaavia automaatioita,
ui_no_media_players_found_1248a89,,No media players found.,Mediasoittimia ei löytynyt.,
ui_no_native_home_assistant_automations_found_725a043,,No native Home Assistant automations found,Home Assistantin alkuperäisiä automaatioita ei löytynyt,don't translate Home Assistant
ui_no_non_admin_users_found_on_this_home_assistant_e9e665d,,No non-admin users found on this Home Assistant.,Tästä Home Assistantista ei löytynyt muita kuin järjestelmänvalvojan käyttäjiä.,don't translate Home Assistant
ui_no_notifications_a72159d,,No Notifications,Ei ilmoituksia,
ui_no_notifications_b08626f,,No notifications,Ei ilmoituksia,
ui_no_options_available_7a19b6d,,No options available,Ei vaihtoehtoja,
ui_no_other_entities_on_this_device_fbc481b,,No other entities on this device.,Tällä laitteella ei ole muita entiteettejä.,
ui_no_other_users_found_on_this_home_assistant_cb89d3d,,No other users found on this Home Assistant.,Tästä Home Assistantista ei löytynyt muita käyttäjiä.,don't translate Home Assistant
ui_no_parcel_selected_922a402,,No parcel selected,Pakettia ei ole valittu,
ui_no_parcels_cf4c0a0,,No %1$s parcels.,Ei %1$s paketteja.,app fills in %1$s — keep them
ui_no_phase_sensors_configured_in_energy_settings_b88c1dc,,No phase sensors configured in Energy Settings.,Energia-asetuksissa ei ole määritetty vaiheantureita.,
ui_no_power_sensors_found_caf2e07,,No power sensors found.,Tehoantureita ei löytynyt.,
ui_no_power_sensors_found_on_this_device_or_its_942e9be,,No power sensors found on this device (or its sub-devices) yet.,Tästä laitteesta (tai sen alilaitteista) ei vielä löytynyt tehoantureita.,
ui_no_profile_available_98d6e00,,No profile available,Profiilia ei ole saatavilla,
ui_no_sensors_found_edacf22,,No %1$s sensors found.,Ei löytynyt %1$s antureita.,app fills in %1$s — keep them
ui_no_sensors_selected_open_the_widget_settings_in_edit_cd87a2e,,No sensors selected — open the widget settings in edit mode.,Ei valittuja antureita — avaa widgetin asetukset muokkaustilassa.,
ui_no_servers_found_yet_make_sure_you_re_on_7e6832d,,"No servers found yet. Make sure you're on the same Wi-Fi, or enter the address below.","Palvelimia ei vielä löytynyt. Varmista, että käytät samaa Wi-Fi-yhteyttä, tai kirjoita osoite alle.",
ui_no_speed_control_linked_cb0e9ad,,No speed control linked,Nopeussäätöä ei ole yhdistetty,
ui_no_status_history_enable_parcel_history_in_the_integration_302ca4a,,No status history (enable parcel history in the integration options),Ei tilahistoriaa (ota pakettihistoria käyttöön integrointiasetuksissa),
ui_no_stream_available_0535c4e,,No stream available,Suoratoistoa ei ole saatavilla,
ui_no_stream_available_6bfd14a,,No Stream Available,Streamia ei ole saatavilla,
ui_no_supported_alarm_modes_reported_by_this_entity_588b22a,,No supported alarm modes reported by this entity,Tämä entiteetti ei ole ilmoittanut tuettuja hälytystiloja,
ui_no_target_f919b89,,No target,Ei tavoitetta,
ui_no_tariff_sensors_configured_in_energy_settings_2ad6a3c,,No tariff sensors configured in Energy Settings.,Energia-asetuksissa ei ole määritetty tariffiantureita.,
ui_no_thanks_6d745b3,,No thanks,Ei kiitos,
ui_no_upcoming_collections_feff2a6,,No upcoming collections,Ei tulevia kokoelmia,
ui_no_waste_sensors_selected_68b51ce,,No waste sensors selected,Jäteantureita ei ole valittu,
ui_no_waste_sensors_selected_add_them_via_the_widget_554ff3d,,No waste sensors selected. Add them via the widget settings in edit mode.,Jäteantureita ei ole valittu. Lisää ne widget-asetusten kautta muokkaustilassa.,
ui_no_weather_cards_ce32255,,No weather cards,Ei sääkortteja,
ui_no_weather_entity_available_7476bcb,,No weather entity available,Sääkokonaisuutta ei ole saatavilla,
ui_no_widgets_match_73a3c20,,"No widgets match ""%1$s""","Yksikään widget ei vastaa hakua ""%1$s""",app fills in %1$s — keep them
ui_none_6eef664,,None,Ei mitään,
ui_none_auto_cc8786f,,None / Auto,Ei mitään / Automaattinen,
ui_none_modes_stay_as_the_only_control_b62bff7,,None — modes stay as the only control,Ei mitään – tilat pysyvät ainoana säätimenä,
ui_none_of_your_configured_carriers_support_adding_a_parcel_21dc0a4,,"None of your configured carriers support adding a parcel by tracking number. Account-based carriers (PostNL, DPD, DHL) only track what's already in your account.","Yksikään määrittämistäsi kuljetuspalveluista ei tue paketin lisäämistä seurantanumeron perusteella. Tilipohjaiset operaattorit (PostNL, DPD, DHL) seuraavat vain sitä, mitä tililläsi on.",
ui_none_selected_5798946,,None selected,Ei valittu,
ui_none_timer_follows_the_completion_time_only_09d470a,,None — timer follows the completion time only,Ei mitään — ajastin seuraa vain valmistumisaikaa,
ui_not_enough_data_cdb9d58,,Not enough data,Ei tarpeeksi dataa,
ui_not_enough_data_in_this_period_48188c4,,Not enough data in this period,Ei tarpeeksi dataa tällä ajanjaksolla,
ui_not_loaded_by_home_assistant_95f811a,,Not loaded by Home Assistant,Home Assistant ei ole ladannut,don't translate Home Assistant
ui_not_set_93039e6,,Not set,Ei asetettu,
ui_nothing_here_7f42022,,Nothing here.,Ei täällä mitään.,
ui_nothing_hidden_fd1cdd3,,Nothing hidden,Ei mitään piilotettua,
ui_nothing_is_shared_yet_fca61d0,,Nothing is shared yet.,Mitään ei ole vielä jaettu.,
ui_nothing_removed_d67902f,,Nothing removed.,Mitään ei poistettu.,
ui_nothing_removed_use_edit_mode_on_the_climate_page_dd07910,,Nothing removed. Use edit mode on the Climate page to remove cards; they land here and can be restored.,Mitään ei poistettu. Käytä muokkaustilaa Ilmasto-sivulla korttien poistamiseen; ne laskeutuvat tänne ja voidaan palauttaa.,
ui_nothing_to_reorder_yet_cdcbb36,,Nothing to reorder yet.,Ei vielä mitään tilattavaa.,
ui_notification_c18f8f2,,Notification,Ilmoitus,
ui_notifications_753a22b,,Notifications,Ilmoitukset,
ui_notifications_are_delivered_over_the_app_s_live_connection_d2aa965,,Notifications are delivered over the app's live connection whenever it is open — send them from Home Assistant with the notify service for this device. Swipe in from the left edge to see the history.,"Ilmoitukset toimitetaan sovelluksen reaaliaikaisen yhteyden kautta aina, kun se on auki – lähetä ne Home Assistantista tämän laitteen ilmoituspalvelun avulla. Pyyhkäise sisään vasemmasta reunasta nähdäksesi historian.",don't translate Home Assistant
ui_now_e3b8204,,Now,Nyt,
ui_of_3_enabled_5cdedd4,,%1$s of 3 enabled,%1$s/3 käytössä,app fills in %1$s — keep them
ui_of_home_fdfd824,,%1$s%% of home,%1$s%% kodista,app fills in %1$s — keep them
ui_off_ad50489,,OFF,POIS,
ui_off_at_any_time_in_android_settings_4607e2c,,off at any time in Android settings.,pois päältä milloin tahansa Android-asetuksista.,
ui_off_e3de5ab,,Off,Pois,
ui_ok_9ce3bd4,,OK,OK,
ui_on_12469c7,,On - %1$s%%,Päällä - %1$s%%,app fills in %1$s — keep them
ui_on_387d7a5,,ON,PÄÄLLÄ,
ui_on_e0049a6,,On,Päällä,
ui_on_f9ca2fe,,%1$s%% • ON,%1$s%% • PÄÄLLÄ,app fills in %1$s — keep them
ui_on_these_wi_fi_networks_the_app_connects_via_82d3f1f,,On these Wi-Fi networks the app connects via the internal URL; everywhere else it uses the main server URL above.,Näissä Wi-Fi-verkoissa sovellus muodostaa yhteyden sisäisen URL-osoitteen kautta. kaikkialla muualla se käyttää yllä olevaa pääpalvelimen URL-osoitetta.,
ui_on_this_device_a7f9620,,On this device,Tällä laitteella,
ui_onboard_step_fefaac1,,onboard_step,onboard_step,
ui_only_percentage_sensors_classified_by_home_assistant_as_ba_0d94a2a,,Only percentage sensors classified by Home Assistant as batteries are imported. ,Vain Home Assistantin paristoiksi luokittelemat prosenttianturit tuodaan.,don't translate Home Assistant; keep the space at the start/end
ui_only_show_battery_entities_and_include_battery_type_detail_b216867,,Only show Battery+ entities and include battery type details,Näytä vain Battery+ -kohteet ja akkutyypin tiedot,
ui_only_show_battery_entities_and_include_type_quantity_and_0d8ce40,,"Only show Battery+ entities and include type, quantity, and related battery info.","Näytä vain Battery+ -kohteet ja sisällytä tyyppi, määrä ja niihin liittyvät akkutiedot.",
ui_open_camera_full_screen_afc186b,,Open camera full screen,Avaa kamera koko näytöllä,
ui_open_cf9b770,,Open,Avata,
ui_open_history_for_graph_ae801d5,,Open history for graph,Avaa kaavion historia,
ui_open_link_d2de1a2,,Open link,Avaa linkki,
ui_open_source_and_premium_licensing_0328125,,Open-source and premium licensing,Avoimen lähdekoodin ja premium-lisensointi,
ui_open_the_component_on_github_c1e5ee5,,Open the component on GitHub,Avaa komponentti GitHubissa,
ui_open_this_panel_by_swiping_left_from_the_upper_671e63c,,Open this panel by swiping left from the upper-right edge of any page header.,Avaa tämä paneeli pyyhkäisemällä vasemmalle minkä tahansa sivun otsikon oikeasta yläreunasta.,
ui_opening_dashboard_8e99930,,Opening dashboard…,Avataan kojelauta…,
ui_openstreetmap_fa78a33,,OpenStreetMap,OpenStreetMap,
ui_optional_context_shown_by_the_lock_card_03f6814,,Optional context shown by the lock card,"Valinnainen konteksti, jonka lukkokortti näyttää",
ui_optional_controls_and_sensors_for_richer_dialogs_7a80e7b,,Optional controls and sensors for richer dialogs,Valinnaiset säätimet ja anturit monipuolisempia dialogeja varten,
ui_optional_display_name_and_icon_override_f7a6cda,,Optional display name and icon override,Valinnainen näyttönimen ja kuvakkeen ohitus,
ui_optional_fields_passed_to_home_assistant_54dffc6,,Optional fields passed to Home Assistant,Valinnaiset kentät välitettiin Home Assistantille,don't translate Home Assistant
ui_optional_label_shown_when_name_is_enabled_above_8229e92,,"Optional label shown when ""Name"" is enabled above","Valinnainen tunniste näytetään, kun ""Nimi"" on käytössä yllä",
ui_optional_name_and_icon_overrides_5dfd062,,Optional name and icon overrides,Valinnainen nimi ja kuvake ohittaa,
ui_optional_name_and_icon_shown_above_this_stack_272f237,,Optional name and icon shown above this stack,Valinnainen nimi ja kuvake tämän pinon yläpuolella,
ui_optional_premium_5ae8183,,Optional Premium,Valinnainen Premium,
ui_optional_support_for_development_and_testing_costs_5d6af95,,Optional support for development and testing costs,Valinnainen tuki kehitys- ja testauskuluihin,
ui_optional_title_and_dashboard_width_e04c6e8,,Optional title and dashboard width,Valinnainen otsikko ja kojelaudan leveys,
ui_optional_title_width_and_supported_shape_8b2e456,,"Optional title, width, and supported shape","Valinnainen otsikko, leveys ja tuettu muoto",
ui_options_6bf5da9,,Options,Vaihtoehdot,
ui_organization_519255a,,Organization,Organisaatio,
ui_oscillate_3d3c9bd,,Oscillate,Oskilloida,
ui_outside_cbbef8c,,OUTSIDE,ULKOPUOLELLA,
ui_outside_is_never_auto_detected_either_link_a_weather_eb8cc14,,"Outside is never auto-detected. Either link a weather entity (it usually carries temperature, humidity and pressure) or pick individual outdoor sensors below. The temperature feeds the Outside tile and the hero's outside reading.","Ulkoa ei koskaan tunnisteta automaattisesti. Joko linkitä sääkokonaisuus (se yleensä kuljettaa lämpötilaa, kosteutta ja painetta) tai valitse yksittäiset ulkoanturit alta. Lämpötila syöttää Outside-laatan ja sankarin ulkolukeman.",
ui_outside_weather_entity_98e8465,,Outside weather entity,Ulkopuolinen sääyksikkö,
ui_page_areas_1068b64,,Page areas,Sivun alueet,
ui_page_icon_b58a288,,Page icon,Sivun kuvake,
ui_page_identity_dafa8dd,,Page identity,Sivun identiteetti,
ui_page_name_c99f51a,,Page name,Sivun nimi,
ui_page_settings_0a44afc,,Page settings,Sivun asetukset,
ui_page_subtitle_8a04084,,Page subtitle,Sivun alaotsikko,
ui_parcel_9ddaaee,,Parcel,Paketti,
ui_parcels_16129ec,,Parcels,Paketit,
ui_parental_controls_c4f61d0,,Parental controls,Lapsilukko,
ui_parental_controls_dashboard_sharing_and_permissions_b74e0c0,,"Parental controls, dashboard sharing, and permissions","Lapsilukko, hallintapaneelin jakaminen ja käyttöoikeudet",
ui_parental_controls_sharing_needs_the_hki_7_cloud_component_7929459,,Parental controls & sharing — needs the HKI 7 Cloud component,Lapsilukko ja jakaminen — tarvitsee HKI 7 Cloud -komponentin,don't translate HKI 7 Cloud
ui_pause_781961b,,Pause,Tauko,
ui_pause_adaptation_821b33e,,Pause adaptation,Keskeytä sopeutuminen,
ui_pending_timer_dbf15fa,,Pending timer,Odottava ajastin,
ui_people_b37554f,,People,Ihmiset,
ui_permission_needed_7c7a8e5,,Permission needed,Lupa tarvitaan,
ui_permissions_d06d555,,Permissions,Käyttöoikeudet,
ui_person_settings_977e009,,Person settings,Henkilöasetukset,
ui_personal_information_used_throughout_hki_7_b7d1b08,,Personal information used throughout HKI 7,HKI 7:ssä käytetyt henkilötiedot,don't translate HKI 7
ui_personalize_7602b35,,Personalize,Mukauta,
